order_id,created_at,client_id,manager,status_group,revenue,cost,source,city
ORD-00700,2026-04-18 23:46:33,CLIENT-0345,Елена Волкова,cancel,24446,19282.89,Instagram,Санкт-Петербург
ORD-00701,2026-06-20 20:22:11,CLIENT-0285,Елена Волкова,complete,47481,26797.66,Website,Санкт-Петербург
ORD-00702,2026-05-27 01:24:43,CLIENT-0364,Алексей Кузнецов,complete,44149,31049.74,Google,Санкт-Петербург
ORD-00703,2026-07-03 09:49:22,CLIENT-0186,Анна Смирнова,new,13023,7875.41,Referral,Санкт-Петербург
ORD-00704,2026-07-02 01:40:44,CLIENT-0058,Елена Волкова,new,11130,9037.55,Telegram,Екатеринбург
ORD-00705,2026-05-30 03:19:14,CLIENT-0251,Алексей Кузнецов,complete,15319,11456.65,Website,Санкт-Петербург
ORD-00706,2026-03-21 20:44:05,CLIENT-0264,Алексей Кузнецов,new,52282,23925.45,Telegram,Новосибирск
ORD-00707,2026-03-22 03:44:32,CLIENT-0220,Анна Смирнова,new,11088,6797.67,Instagram,Санкт-Петербург
ORD-00708,2026-04-10 10:14:38,CLIENT-0396,Мария Орлова,new,57175,32899.45,Google,Казань
ORD-00709,2026-04-02 14:16:08,CLIENT-0331,Анна Смирнова,complete,53303,26795.94,Referral,Москва
ORD-00710,2026-04-15 07:33:17,CLIENT-0123,Анна Смирнова,in_progress,13377,6702.66,Telegram,Санкт-Петербург
ORD-00711,2026-03-12 09:56:09,CLIENT-0304,Иван Петров,complete,20259,11638.11,Google,Екатеринбург
ORD-00712,2026-05-18 18:21:31,CLIENT-0150,Анна Смирнова,new,21465,13215.96,Instagram,Москва
ORD-00713,2026-06-14 19:14:23,CLIENT-0364,Мария Орлова,cancel,70320,46835.22,Telegram,Новосибирск
ORD-00714,2026-02-10 01:07:43,CLIENT-0042,Иван Петров,complete,78968,55099.24,Instagram,Казань
ORD-00715,2026-05-06 15:33:53,CLIENT-0336,Алексей Кузнецов,in_progress,29946,25273.96,Website,Санкт-Петербург
ORD-00716,2026-02-09 08:46:14,CLIENT-0354,Дмитрий Соколов,complete,30087,19410.11,Instagram,Санкт-Петербург
ORD-00717,2026-01-08 18:18:32,CLIENT-0344,Елена Волкова,complete,53221,33421.29,Google,Новосибирск
ORD-00718,2026-01-20 23:25:09,CLIENT-0146,Елена Волкова,complete,35667,24753.35,Google,Новосибирск
ORD-00719,2026-06-16 05:36:34,CLIENT-0267,Дмитрий Соколов,new,37214,27119.86,,Санкт-Петербург
ORD-00720,2026-02-13 17:56:44,CLIENT-0257,Анна Смирнова,new,13380,6809.52,Referral,Санкт-Петербург
ORD-00721,2026-01-14 16:17:38,CLIENT-0387,Алексей Кузнецов,complete,3088,1465.32,Instagram,Москва
ORD-00722,2026-01-08 22:04:44,CLIENT-0233,Дмитрий Соколов,complete,72969,35097.19,Instagram,Москва
ORD-00723,2026-04-24 04:13:39,CLIENT-0091,Иван Петров,complete,48502,23074.79,Website,Екатеринбург
ORD-00724,2026-03-24 10:08:05,CLIENT-0250,Елена Волкова,complete,32351,26773.38,Google,Новосибирск
ORD-00725,2026-02-01 13:26:08,CLIENT-0257,Иван Петров,complete,73819,53301.85,Referral,Казань
ORD-00726,2026-06-10 18:34:56,CLIENT-0295,Мария Орлова,new,45239,30082.83,Website,Новосибирск
ORD-00727,2026-04-20 22:45:05,CLIENT-0077,Мария Орлова,complete,72819,46215.17,Telegram,Москва
ORD-00728,2026-01-14 06:46:03,CLIENT-0251,Дмитрий Соколов,new,54937,40469.88,Instagram,Казань
ORD-00729,2026-01-14 07:37:56,CLIENT-0114,Елена Волкова,cancel,78740,44548.49,Google,Екатеринбург
ORD-00730,2026-06-15 02:32:29,CLIENT-0130,Мария Орлова,complete,36265,16930.82,Website,Москва
ORD-00731,2026-04-28 03:17:52,CLIENT-0166,Иван Петров,new,34684,29085.43,Instagram,Екатеринбург
ORD-00732,2026-02-04 00:07:46,CLIENT-0290,Мария Орлова,cancel,59948,31741.64,Instagram,Екатеринбург
ORD-00733,2026-01-26 12:31:29,CLIENT-0010,Иван Петров,new,52501,44547.32,,Новосибирск
ORD-00734,2026-07-03 04:35:21,CLIENT-0096,Анна Смирнова,complete,61383,35641.27,Website,Новосибирск
ORD-00735,2026-01-25 09:23:04,CLIENT-0363,Мария Орлова,complete,54018,31481.13,Telegram,Санкт-Петербург
ORD-00736,2026-04-18 14:00:17,CLIENT-0317,Елена Волкова,complete,74714,35722.87,Instagram,Екатеринбург
ORD-00737,2026-05-02 13:42:15,CLIENT-0086,Дмитрий Соколов,complete,61973,40422.38,Google,Казань
ORD-00738,2026-02-20 03:26:45,CLIENT-0231,Иван Петров,complete,71277,34806.73,Google,Новосибирск
ORD-00739,2026-04-29 20:12:23,CLIENT-0171,Дмитрий Соколов,complete,42638,33180.88,Website,Новосибирск
ORD-00740,2026-05-02 01:29:00,CLIENT-0244,Алексей Кузнецов,in_progress,77172,48579.71,Referral,Екатеринбург
ORD-00741,2026-02-05 20:56:50,CLIENT-0061,Алексей Кузнецов,new,19024,15467.74,Referral,Москва
ORD-00742,2026-06-09 21:22:06,CLIENT-0241,Дмитрий Соколов,in_progress,54384,45711.2,Referral,Санкт-Петербург
ORD-00743,2026-03-23 15:38:25,CLIENT-0008,Анна Смирнова,in_progress,54361,32842.4,Website,Екатеринбург
ORD-00744,2026-05-31 14:31:04,CLIENT-0396,Дмитрий Соколов,complete,30462,15015.03,Website,Новосибирск
ORD-00745,2026-05-14 02:28:01,CLIENT-0144,Иван Петров,complete,59973,27604.53,Google,Новосибирск
ORD-00746,2026-03-18 12:25:25,CLIENT-0259,Мария Орлова,complete,26082,19495.74,Telegram,Москва
ORD-00747,2026-02-13 15:38:48,CLIENT-0082,Дмитрий Соколов,complete,22157,14109.45,Telegram,Казань
ORD-00748,2026-02-04 06:31:43,CLIENT-0017,Анна Смирнова,new,71610,41603.67,Instagram,Екатеринбург
ORD-00749,2026-03-26 18:14:25,CLIENT-0216,Иван Петров,complete,61873,47193.87,Google,Казань
ORD-00750,2026-05-13 04:43:22,CLIENT-0021,Анна Смирнова,in_progress,21125,17479.59,Google,Казань
ORD-00751,2026-04-13 23:14:10,CLIENT-0296,Анна Смирнова,complete,65131,29867.91,Instagram,Екатеринбург
ORD-00752,2026-05-27 21:09:27,CLIENT-0198,Елена Волкова,complete,16705,10304.83,Google,Москва
ORD-00753,2026-01-31 20:22:42,CLIENT-0199,Дмитрий Соколов,cancel,44453,27295.54,Referral,Санкт-Петербург
ORD-00754,2026-05-31 01:16:11,CLIENT-0370,Анна Смирнова,complete,17336,11738.21,Referral,Казань
ORD-00755,2026-03-04 23:04:07,CLIENT-0302,Дмитрий Соколов,complete,72059,37052.56,Referral,Санкт-Петербург
ORD-00756,2026-04-27 14:37:04,CLIENT-0336,Елена Волкова,complete,69745,40463.51,Website,Санкт-Петербург
ORD-00757,2026-04-27 11:18:22,CLIENT-0183,Елена Волкова,complete,20182,9540.44,Google,Санкт-Петербург
ORD-00758,2026-04-17 15:40:33,CLIENT-0383,Елена Волкова,complete,67587,56996.85,Google,Новосибирск
ORD-00759,2026-01-13 23:02:22,CLIENT-0082,Елена Волкова,complete,43967,25181.85,Telegram,Казань
ORD-00760,2026-06-10 01:33:23,CLIENT-0181,Иван Петров,complete,50618,24690.05,Google,Казань
ORD-00761,2026-01-10 21:43:56,CLIENT-0292,Елена Волкова,complete,43715,20423.32,Telegram,Москва
ORD-00762,2026-03-27 13:41:24,CLIENT-0237,Мария Орлова,cancel,3299,2241.76,Google,Москва
ORD-00763,2026-02-22 12:09:46,CLIENT-0049,Мария Орлова,complete,60385,47678.82,Instagram,Новосибирск
ORD-00764,2026-05-18 03:33:00,CLIENT-0040,Алексей Кузнецов,complete,18851,13371.74,Website,Санкт-Петербург
ORD-00765,2026-05-18 09:00:51,CLIENT-0309,Елена Волкова,complete,17026,7997.08,Google,Санкт-Петербург
ORD-00766,2026-06-29 18:01:48,CLIENT-0153,Мария Орлова,complete,28122,19564.88,Google,Казань
ORD-00767,2026-01-26 03:23:54,CLIENT-0217,Анна Смирнова,new,28450,16663.5,Telegram,Санкт-Петербург
ORD-00768,2026-06-27 22:56:41,CLIENT-0043,Елена Волкова,in_progress,33496,26882.96,Google,Санкт-Петербург
ORD-00769,2026-05-01 08:27:52,CLIENT-0268,Елена Волкова,complete,74532,44303.82,Google,Санкт-Петербург
ORD-00770,2026-03-10 16:00:47,CLIENT-0345,Елена Волкова,complete,25843,15878.64,Referral,Санкт-Петербург
ORD-00771,2026-05-03 15:08:13,CLIENT-0221,Анна Смирнова,complete,74887,53614.08,Referral,Казань
ORD-00772,2026-04-05 18:04:00,CLIENT-0304,Елена Волкова,complete,73454,39017.03,Google,Москва
ORD-00773,2026-04-10 06:02:57,CLIENT-0280,Иван Петров,complete,19502,11999.51,Telegram,Екатеринбург
ORD-00774,2026-05-01 16:08:30,CLIENT-0051,Дмитрий Соколов,in_progress,9648,5131.4,Referral,Новосибирск
ORD-00775,2026-02-26 21:34:06,CLIENT-0327,Дмитрий Соколов,complete,61656,30388.06,Google,Санкт-Петербург
ORD-00776,2026-01-22 07:48:01,CLIENT-0342,Иван Петров,complete,37430,16956.13,Website,Санкт-Петербург
ORD-00777,2026-02-24 05:04:09,CLIENT-0245,Алексей Кузнецов,in_progress,77173,41058.87,Instagram,Москва
ORD-00778,2026-03-27 22:36:31,CLIENT-0149,Дмитрий Соколов,complete,10233,7226.98,Telegram,Санкт-Петербург
ORD-00779,2026-03-07 20:50:56,CLIENT-0281,Мария Орлова,complete,7945,6012.92,Google,Казань
ORD-00780,2026-03-16 08:07:35,CLIENT-0142,Дмитрий Соколов,complete,23594,18747.66,Instagram,Екатеринбург
ORD-00781,2026-02-04 03:32:55,CLIENT-0218,Алексей Кузнецов,cancel,50130,31077.49,Instagram,Санкт-Петербург
ORD-00782,2026-06-08 10:44:55,CLIENT-0240,Иван Петров,complete,62138,43394.0,Google,Новосибирск
ORD-00783,2026-03-23 07:30:03,CLIENT-0345,Елена Волкова,in_progress,67511,45864.18,Telegram,Новосибирск
ORD-00784,2026-02-14 22:45:31,CLIENT-0198,Мария Орлова,complete,4627,2521.47,Telegram,Москва
ORD-00785,2026-05-23 02:50:28,CLIENT-0177,Анна Смирнова,cancel,9733,5205.3,Referral,Казань
ORD-00786,2026-02-09 12:59:10,CLIENT-0081,Елена Волкова,in_progress,4943,3051.38,Google,Санкт-Петербург
ORD-00787,2026-01-29 05:15:12,CLIENT-0253,Елена Волкова,complete,19127,11165.12,Google,Москва
ORD-00788,2026-01-30 10:14:17,CLIENT-0333,Иван Петров,in_progress,69315,36473.43,Referral,Казань
ORD-00789,2026-02-03 20:29:48,CLIENT-0386,Дмитрий Соколов,cancel,38316,19979.21,Website,Екатеринбург
ORD-00790,2026-04-17 03:14:57,CLIENT-0173,Мария Орлова,complete,55988,26617.43,Google,Екатеринбург
ORD-00791,2026-03-13 11:22:17,CLIENT-0048,Дмитрий Соколов,cancel,28102,16958.75,Website,Москва
ORD-00792,2026-02-11 10:22:36,CLIENT-0151,Мария Орлова,in_progress,43575,34608.33,Website,Санкт-Петербург
ORD-00793,2026-04-02 17:30:31,CLIENT-0330,Алексей Кузнецов,complete,31180,20758.65,Google,Санкт-Петербург
ORD-00794,2026-04-26 21:44:06,CLIENT-0289,Мария Орлова,complete,34030,17110.04,Website,Москва
ORD-00795,2026-03-11 08:03:28,CLIENT-0030,Анна Смирнова,complete,10674,8928.08,Website,Москва
ORD-00796,2026-04-04 13:48:04,CLIENT-0331,Елена Волкова,in_progress,26663,14041.5,Website,Екатеринбург
ORD-00797,2026-01-27 18:20:21,CLIENT-0253,Иван Петров,complete,4510,3255.03,Website,Екатеринбург
ORD-00798,2026-05-02 22:10:43,CLIENT-0167,Иван Петров,cancel,34514,24666.01,Telegram,Екатеринбург
ORD-00799,2026-01-26 03:06:53,CLIENT-0175,Алексей Кузнецов,in_progress,7032,5741.35,Telegram,Новосибирск
ORD-00800,2026-04-03 17:20:01,CLIENT-0269,Елена Волкова,in_progress,10995,7920.16,Telegram,Москва
ORD-00801,2026-06-26 03:12:09,CLIENT-0279,Алексей Кузнецов,in_progress,28758,17427.71,Website,Санкт-Петербург
ORD-00802,2026-05-06 22:27:34,CLIENT-0384,Дмитрий Соколов,new,24552,15086.42,Instagram,Москва
ORD-00803,2026-05-14 15:29:42,CLIENT-0362,Иван Петров,complete,54972,26357.96,Instagram,Санкт-Петербург
ORD-00804,2026-05-07 02:38:33,CLIENT-0163,Иван Петров,in_progress,16422,11690.64,Google,Санкт-Петербург
ORD-00805,2026-04-05 04:22:11,CLIENT-0157,Дмитрий Соколов,complete,59030,40539.02,Telegram,Екатеринбург
ORD-00806,2026-05-23 11:02:29,CLIENT-0337,Иван Петров,complete,70393,47628.37,Referral,Екатеринбург
ORD-00807,2026-07-03 01:19:10,CLIENT-0050,Анна Смирнова,in_progress,32113,26791.5,Google,Екатеринбург
ORD-00808,2026-04-20 22:22:59,CLIENT-0294,Дмитрий Соколов,complete,27365,21141.61,Telegram,Казань
ORD-00809,2026-04-13 13:00:06,CLIENT-0248,Елена Волкова,cancel,18507,12486.81,Google,Новосибирск
ORD-00810,2026-04-02 20:48:36,CLIENT-0137,Мария Орлова,complete,16853,10711.8,Google,Новосибирск
ORD-00811,2026-06-01 05:52:38,CLIENT-0059,Иван Петров,complete,19609,11084.39,Website,Москва
ORD-00812,2026-03-16 01:30:41,CLIENT-0287,Анна Смирнова,complete,14235,8813.71,Referral,Екатеринбург
ORD-00813,2026-02-26 23:00:25,CLIENT-0213,Алексей Кузнецов,complete,69559,56847.22,Referral,Новосибирск
ORD-00814,2026-05-03 09:34:46,CLIENT-0032,Дмитрий Соколов,complete,73460,38711.51,Referral,Москва
ORD-00815,2026-03-12 00:51:22,CLIENT-0280,Иван Петров,cancel,25997,13866.01,Telegram,Санкт-Петербург
ORD-00816,2026-02-18 13:53:59,CLIENT-0110,Мария Орлова,complete,25347,15535.77,Website,Казань
ORD-00817,2026-01-16 11:36:05,CLIENT-0169,Иван Петров,complete,33414,27562.65,Website,Санкт-Петербург
ORD-00818,2026-05-20 18:10:15,CLIENT-0347,Елена Волкова,in_progress,17686,9555.64,Google,Москва
ORD-00819,2026-02-21 15:57:22,CLIENT-0226,Алексей Кузнецов,in_progress,5483,4226.77,Website,Санкт-Петербург
ORD-00820,2026-04-01 02:35:17,CLIENT-0368,Елена Волкова,complete,76819,49789.72,,Казань
ORD-00821,2026-06-01 22:54:15,CLIENT-0270,Мария Орлова,complete,6091,3455.76,Website,Москва
ORD-00822,2026-06-10 03:42:04,CLIENT-0364,Елена Волкова,complete,69069,43518.9,Google,Казань
ORD-00823,2026-04-08 04:29:24,CLIENT-0251,Иван Петров,in_progress,39779,33427.14,Telegram,Санкт-Петербург
ORD-00824,2026-03-21 03:19:35,CLIENT-0114,Елена Волкова,complete,57121,36174.78,Instagram,Москва
ORD-00825,2026-02-24 02:49:14,CLIENT-0069,Анна Смирнова,complete,29329,23607.73,Google,Новосибирск
ORD-00826,2026-04-05 04:21:04,CLIENT-0124,Мария Орлова,complete,15295,8433.43,Telegram,Москва
ORD-00827,2026-01-12 07:53:42,CLIENT-0368,Дмитрий Соколов,complete,37793,26863.85,Website,Москва
ORD-00828,2026-04-26 01:41:16,CLIENT-0306,Мария Орлова,complete,23268,19762.51,Referral,Екатеринбург
ORD-00829,2026-03-27 17:00:25,CLIENT-0062,Анна Смирнова,in_progress,25962,13988.65,,Москва
ORD-00830,2026-05-14 18:16:16,CLIENT-0375,Дмитрий Соколов,cancel,8561,5270.17,Telegram,Москва
ORD-00831,2026-03-05 18:07:03,CLIENT-0318,Дмитрий Соколов,complete,31378,24851.44,Referral,Москва
ORD-00832,2026-06-24 10:21:12,CLIENT-0112,Алексей Кузнецов,complete,52351,35525.56,Website,Казань
ORD-00833,2026-05-20 19:33:24,CLIENT-0186,Иван Петров,in_progress,39601,27044.24,Google,Новосибирск
ORD-00834,2026-05-28 04:04:38,CLIENT-0270,Иван Петров,cancel,49086,41311.84,Instagram,Екатеринбург
ORD-00835,2026-06-19 13:53:46,CLIENT-0183,Мария Орлова,complete,47418,37026.15,Instagram,Екатеринбург
ORD-00836,2026-04-21 03:07:19,CLIENT-0275,Дмитрий Соколов,complete,45295,23405.86,Google,Екатеринбург
ORD-00837,2026-05-25 17:13:23,CLIENT-0135,Елена Волкова,in_progress,42649,26606.37,Instagram,Казань
ORD-00838,2026-04-15 01:04:15,CLIENT-0001,Иван Петров,complete,62629,42220.01,Instagram,Казань
ORD-00839,2026-01-26 22:56:26,CLIENT-0186,Дмитрий Соколов,in_progress,12550,6213.51,Telegram,Казань
ORD-00840,2026-05-26 07:04:56,CLIENT-0349,Мария Орлова,complete,16418,12170.74,Instagram,Екатеринбург
ORD-00841,2026-05-05 04:21:26,CLIENT-0233,Иван Петров,new,18411,9638.74,Website,Новосибирск
ORD-00842,2026-06-17 20:18:26,CLIENT-0323,Анна Смирнова,complete,12478,7131.94,Instagram,Екатеринбург
ORD-00843,2026-05-05 09:19:23,CLIENT-0068,Дмитрий Соколов,complete,75645,51607.08,Instagram,Санкт-Петербург
ORD-00844,2026-05-24 04:18:18,CLIENT-0378,Дмитрий Соколов,complete,10336,6189.23,Referral,Новосибирск
ORD-00845,2026-03-10 13:50:01,CLIENT-0196,Мария Орлова,new,61720,47431.03,Referral,Москва
ORD-00846,2026-06-23 22:04:52,CLIENT-0145,Елена Волкова,new,32128,22341.98,Instagram,Казань
ORD-00847,2026-05-17 15:53:06,CLIENT-0131,Иван Петров,complete,65717,33478.61,Referral,Екатеринбург
ORD-00848,2026-06-12 05:12:31,CLIENT-0303,Мария Орлова,new,33212,17966.11,Telegram,Екатеринбург
ORD-00849,2026-01-13 16:46:27,CLIENT-0293,Анна Смирнова,complete,11627,8637.89,Instagram,Москва
ORD-00850,2026-02-13 17:18:43,CLIENT-0088,Алексей Кузнецов,complete,41581,28005.48,Website,Екатеринбург
ORD-00851,2026-05-22 03:58:51,CLIENT-0188,Елена Волкова,complete,69071,54727.06,Website,Новосибирск
ORD-00852,2026-02-25 23:59:45,CLIENT-0039,Анна Смирнова,cancel,56514,27642.3,Google,Казань
ORD-00853,2026-05-12 15:48:52,CLIENT-0181,Елена Волкова,complete,10816,7433.03,Google,Новосибирск
ORD-00854,2026-03-29 15:18:29,CLIENT-0371,Мария Орлова,complete,59698,45060.89,Referral,Екатеринбург
ORD-00855,2026-03-30 14:31:13,CLIENT-0240,Анна Смирнова,new,26533,15633.25,Google,Новосибирск
ORD-00856,2026-03-05 10:17:50,CLIENT-0342,Дмитрий Соколов,new,23864,18999.41,Website,Москва
ORD-00857,2026-01-31 18:54:26,CLIENT-0132,Алексей Кузнецов,complete,14720,7747.15,Google,Казань
ORD-00858,2026-03-18 08:33:38,CLIENT-0112,Алексей Кузнецов,complete,12117,6479.86,Google,Новосибирск
ORD-00859,2026-03-13 05:07:36,CLIENT-0196,Мария Орлова,in_progress,28106,17374.6,Website,Москва
ORD-00860,2026-02-21 00:26:35,CLIENT-0101,Мария Орлова,complete,76091,55274.55,Telegram,Москва
ORD-00861,2026-05-16 08:13:50,CLIENT-0311,Алексей Кузнецов,complete,51379,42559.87,Referral,Москва
ORD-00862,2026-02-12 15:53:21,CLIENT-0040,Дмитрий Соколов,complete,30448,23125.92,Telegram,Санкт-Петербург
ORD-00863,2026-06-19 05:51:32,CLIENT-0076,Мария Орлова,new,43782,29584.01,Referral,Екатеринбург
ORD-00864,2026-06-12 06:01:55,CLIENT-0294,Иван Петров,new,65660,33853.99,Google,Санкт-Петербург
ORD-00865,2026-05-11 05:14:49,CLIENT-0211,Дмитрий Соколов,cancel,15019,10259.45,Instagram,Новосибирск
ORD-00866,2026-01-13 20:26:26,CLIENT-0183,Анна Смирнова,in_progress,60407,33990.65,,Санкт-Петербург
ORD-00867,2026-02-15 18:15:48,CLIENT-0180,Дмитрий Соколов,in_progress,15420,11438.79,,Санкт-Петербург
ORD-00868,2026-01-15 15:58:57,CLIENT-0298,Анна Смирнова,new,10849,6586.11,Website,Санкт-Петербург
ORD-00869,2026-02-22 14:40:35,CLIENT-0201,Дмитрий Соколов,complete,76279,40221.07,Website,Екатеринбург
ORD-00870,2026-03-19 10:50:50,CLIENT-0380,Елена Волкова,cancel,38970,21175.92,Instagram,Екатеринбург
ORD-00871,2026-07-01 06:31:35,CLIENT-0075,Алексей Кузнецов,in_progress,38075,29862.66,Google,Москва
ORD-00872,2026-04-25 13:00:13,CLIENT-0333,Анна Смирнова,complete,14496,6821.3,Google,Новосибирск
ORD-00873,2026-03-06 18:44:54,CLIENT-0027,Мария Орлова,complete,9959,6135.2,Referral,Новосибирск
ORD-00874,2026-06-22 11:31:45,CLIENT-0359,Анна Смирнова,complete,28015,14938.65,Google,Санкт-Петербург
ORD-00875,2026-06-29 03:30:01,CLIENT-0185,Анна Смирнова,complete,56107,38994.07,Telegram,Казань
ORD-00876,2026-04-11 21:49:27,CLIENT-0233,Анна Смирнова,complete,10700,6200.8,Website,Москва
ORD-00877,2026-06-30 16:12:47,CLIENT-0319,Елена Волкова,complete,16588,8714.55,Instagram,Москва
ORD-00878,2026-04-26 22:22:40,CLIENT-0283,Дмитрий Соколов,complete,63175,33899.6,Google,Казань
ORD-00879,2026-03-18 14:52:22,CLIENT-0311,Мария Орлова,in_progress,79756,48700.59,Referral,Санкт-Петербург
ORD-00880,2026-05-12 16:42:32,CLIENT-0211,Елена Волкова,in_progress,9974,6929.44,Website,Москва
ORD-00881,2026-02-18 11:03:17,CLIENT-0281,Анна Смирнова,complete,63415,30185.96,Google,Санкт-Петербург
ORD-00882,2026-07-02 21:49:25,CLIENT-0361,Иван Петров,new,33810,28322.34,Telegram,Новосибирск
ORD-00883,2026-03-30 05:01:50,CLIENT-0043,Анна Смирнова,in_progress,30878,24571.4,Website,Санкт-Петербург
ORD-00884,2026-01-08 06:13:21,CLIENT-0382,Мария Орлова,new,30304,15203.02,Google,Казань
ORD-00885,2026-05-01 12:03:09,CLIENT-0191,Анна Смирнова,in_progress,34328,21277.33,Instagram,Москва
ORD-00886,2026-02-15 15:36:23,CLIENT-0300,Алексей Кузнецов,in_progress,3858,2595.19,Referral,Санкт-Петербург
ORD-00887,2026-02-02 13:05:23,CLIENT-0258,Елена Волкова,complete,46918,37225.21,Instagram,Казань
ORD-00888,2026-05-21 20:07:51,CLIENT-0166,Елена Волкова,in_progress,41909,27030.86,Instagram,Новосибирск
ORD-00889,2026-06-05 15:26:14,CLIENT-0216,Мария Орлова,new,11342,6518.82,Website,Казань
ORD-00890,2026-02-06 13:55:14,CLIENT-0382,Алексей Кузнецов,complete,76072,64644.07,Telegram,Санкт-Петербург
ORD-00891,2026-02-12 07:58:15,CLIENT-0089,Дмитрий Соколов,complete,47076,33529.53,Google,Москва
ORD-00892,2026-03-13 12:45:20,CLIENT-0161,Иван Петров,complete,48733,27298.79,Telegram,Санкт-Петербург
ORD-00893,2026-02-19 21:46:03,CLIENT-0256,Иван Петров,complete,69202,54947.44,Telegram,Казань
ORD-00894,2026-06-08 13:35:25,CLIENT-0173,Иван Петров,complete,67923,37154.54,Google,Москва
ORD-00895,2026-03-16 05:06:41,CLIENT-0075,Дмитрий Соколов,in_progress,35226,27548.45,Website,Москва
ORD-00896,2026-01-23 10:19:32,CLIENT-0390,Алексей Кузнецов,complete,26095,20383.66,Website,Казань
ORD-00897,2026-05-11 11:19:19,CLIENT-0123,Анна Смирнова,in_progress,72057,37765.4,Referral,Екатеринбург
ORD-00898,2026-01-25 18:57:21,CLIENT-0347,Мария Орлова,complete,76918,44586.71,,Екатеринбург
ORD-00899,2026-02-06 18:32:25,CLIENT-0145,Анна Смирнова,in_progress,28582,14768.82,Google,Москва
ORD-00900,2026-03-14 15:17:16,CLIENT-0220,Анна Смирнова,complete,61844,49142.11,Google,Екатеринбург
ORD-00901,2026-04-03 10:50:40,CLIENT-0025,Мария Орлова,complete,37354,22359.9,,Санкт-Петербург
ORD-00902,2026-01-30 23:41:24,CLIENT-0214,Иван Петров,complete,64019,44986.75,Website,Москва
ORD-00903,2026-07-01 15:36:21,CLIENT-0231,Иван Петров,new,31197,18647.26,Google,Санкт-Петербург
ORD-00904,2026-04-18 09:52:47,CLIENT-0294,Мария Орлова,complete,26436,13937.12,Referral,Екатеринбург
ORD-00905,2026-05-09 12:15:08,CLIENT-0280,Алексей Кузнецов,complete,16115,9277.02,Referral,Новосибирск
ORD-00906,2026-06-27 21:26:16,CLIENT-0294,Мария Орлова,complete,4710,2975.28,Referral,Казань
ORD-00907,2026-03-20 11:58:21,CLIENT-0337,Мария Орлова,complete,17282,10976.31,Referral,Санкт-Петербург
ORD-00908,2026-01-19 14:37:44,CLIENT-0341,Анна Смирнова,complete,69062,43343.32,Website,Казань
ORD-00909,2026-04-23 06:07:13,CLIENT-0077,Алексей Кузнецов,new,65256,30970.42,Referral,Екатеринбург
ORD-00910,2026-03-20 15:50:10,CLIENT-0276,Елена Волкова,in_progress,53928,38761.48,Instagram,Казань
ORD-00911,2026-07-02 16:21:59,CLIENT-0187,Иван Петров,in_progress,53466,30012.15,Website,Санкт-Петербург
ORD-00912,2026-01-27 01:34:11,CLIENT-0026,Елена Волкова,in_progress,62320,40566.9,Referral,Екатеринбург
ORD-00913,2026-04-24 17:44:44,CLIENT-0025,Елена Волкова,new,15708,9558.33,Instagram,Новосибирск
ORD-00914,2026-05-26 13:07:49,CLIENT-0056,Иван Петров,complete,35833,18737.16,Instagram,Санкт-Петербург
ORD-00915,2026-04-08 00:13:19,CLIENT-0377,Дмитрий Соколов,complete,23590,17318.62,Telegram,Казань
ORD-00916,2026-03-02 10:54:51,CLIENT-0125,Алексей Кузнецов,complete,71496,33004.97,Google,Москва
ORD-00917,2026-06-02 06:25:56,CLIENT-0340,Дмитрий Соколов,complete,15948,8795.81,Google,Казань
ORD-00918,2026-06-06 00:48:46,CLIENT-0229,Иван Петров,new,71172,47568.91,Instagram,Екатеринбург
ORD-00919,2026-01-31 13:06:25,CLIENT-0239,Алексей Кузнецов,complete,64930,35877.07,Instagram,Москва
ORD-00920,2026-03-29 05:01:59,CLIENT-0253,Иван Петров,complete,4374,2089.22,Telegram,Москва
ORD-00921,2026-03-25 22:43:02,CLIENT-0391,Дмитрий Соколов,complete,8199,6469.85,Google,Москва
ORD-00922,2026-03-09 21:53:24,CLIENT-0040,Елена Волкова,in_progress,42668,31386.17,Instagram,Санкт-Петербург
ORD-00923,2026-03-16 05:36:05,CLIENT-0341,Елена Волкова,complete,59307,42010.85,Website,Екатеринбург
ORD-00924,2026-01-19 20:51:59,CLIENT-0080,Мария Орлова,new,56108,37497.61,,Санкт-Петербург
ORD-00925,2026-02-27 12:10:26,CLIENT-0053,Дмитрий Соколов,in_progress,74876,52821.15,Google,Новосибирск
ORD-00926,2026-06-29 05:51:19,CLIENT-0253,Алексей Кузнецов,new,74584,36474.63,Website,Казань
ORD-00927,2026-04-04 06:27:25,CLIENT-0110,Елена Волкова,in_progress,27330,18027.0,Referral,Екатеринбург
ORD-00928,2026-06-05 19:12:10,CLIENT-0351,Елена Волкова,in_progress,18869,10018.62,Website,Екатеринбург
ORD-00929,2026-01-09 18:11:18,CLIENT-0285,Елена Волкова,cancel,62441,46500.68,Referral,Екатеринбург
ORD-00930,2026-05-01 10:43:00,CLIENT-0354,Мария Орлова,complete,24739,11528.25,Website,Санкт-Петербург
ORD-00931,2026-05-27 03:46:15,CLIENT-0339,Иван Петров,complete,35364,28005.11,Instagram,Новосибирск
ORD-00932,2026-01-17 11:29:39,CLIENT-0247,Елена Волкова,in_progress,31083,21765.4,Telegram,Екатеринбург
